seasonID;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.144736842;1.00877193;1.105263158;1.00877193;1.105263158;0.947368421;0.07082647;0.001065788;0;0;1
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;2.197368421;1.00877193;2.052631579;1.456140351;1.315789474;0.038271485;0.7511869;0;3;1
10;NA;NA;NA;NA;NA;NA;2.25;NA;NA;NA;NA;NA;NA;NA;NA;1.855263158;1.223684211;1.894736842;1.210526316;1.526315789;1;0.427865517;0.117779285;3;0;1
10;NA;NA;NA;NA;NA;NA;0.75;NA;NA;NA;NA;NA;NA;NA;NA;2.342105263;1.828947368;2.342105263;1.973684211;2.368421053;1.789473684;0.647999225;1;3;3;0
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.565789474;1.00877193;1.657894737;1.456140351;1.157894737;0.038271485;0.274876465;1.5;1;0
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.105263158;1.00877193;1.026315789;1.456140351;1.105263158;0.001065788;0.104350354;0;0.5;1
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;2.197368421;1.00877193;2.052631579;1.00877193;2.157894737;0.947368421;0.7511869;0;1.5;1.5;1
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.394736842;1.25;1.078947368;1.131578947;1.263157895;1.157894737;0.201821529;0.086231954;0.5;1.5;1
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.197368421;1.00877193;1.157894737;1.078947368;1.315789474;1.210526316;0.040984401;0.122759423;0.5;2;1
10;NA;NA;NA;NA;NA;NA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.144736842;1.210526316;1.105263158;1.789473684;0.684210526;0.080127895;0.07082647;2;1.5;0
10;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.881578947;1.855263158;1.921052632;1.894736842;2.473684211;1.947368421;0.61544424;0.427865517;1.5;3;1
10;NA;NA;NA;NA;NA;NA;-2.25;NA;NA;NA;NA;NA;NA;NA;NA;1.486842105;2.342105263;1.605263158;2.342105263;1.736842105;2.157894737;0.479798469;0.647999225;3;2;1
10;NA;NA;NA;NA;NA;NA;-1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.263157895;1.223684211;1.289473684;1.210526316;1.684210526;1;0.043891096;0.117779285;0.5;0;0
10;NA;NA;1;1.333333333;NA;NA;-1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.039473684;1.394736842;1.078947368;1.078947368;1.210526316;1.105263158;0.080127895;0.201821529;1;1.333333333;0
10;NA;NA;1;2.333333333;NA;NA;-1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.565789474;1.828947368;1.657894737;1.973684211;1.736842105;1.789473684;0.274876465;1;1;2.333333333;1
10;NA;NA;1;0.333333333;NA;NA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.25;1.263157895;1.131578947;1.289473684;1.473684211;1.105263158;0.086231954;0.043891096;1;0.333333333;0
10;NA;NA;1;1.333333333;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.00877193;1.00877193;1.00877193;1.456140351;0.947368421;0;0.038271485;1;1.333333333;0
10;NA;NA;1.333333333;1;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;2.342105263;1.00877193;2.342105263;1.00877193;2.368421053;0.947368421;0.647999225;0.001065788;1.333333333;1;1
10;NA;NA;2;2;NA;NA;-1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.144736842;2.197368421;1.105263158;2.052631579;1.105263158;1.315789474;0.07082647;0.7511869;2;2;0
10;NA;NA;0.333333333;2;NA;NA;-2.25;NA;NA;NA;NA;NA;NA;NA;NA;1.105263158;1.881578947;1.026315789;1.921052632;1.052631579;1.315789474;0.104350354;0.61544424;0.333333333;2;0
10;NA;NA;2;1.333333333;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.855263158;1.197368421;1.894736842;1.157894737;1.526315789;0.842105263;0.427865517;0.040984401;2;1.333333333;1
10;NA;NA;1.333333333;1.333333333;NA;NA;-1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.00877193;1.078947368;1.210526316;1.368421053;0.578947368;0.122759423;0.080127895;1.333333333;1.333333333;0
10;NA;NA;1;3;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.223684211;1.486842105;1.210526316;1.605263158;1.473684211;2;0.117779285;0.479798469;1;3;0
10;NA;NA;1.333333333;0.333333333;NA;NA;0.75;NA;NA;NA;NA;NA;NA;NA;NA;1.828947368;1.25;1.973684211;1.131578947;2.157894737;1.157894737;1;0.086231954;1.75;1;1
10;NA;NA;2.333333333;0.666666667;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.486842105;1.00877193;1.605263158;1.078947368;1.736842105;1.210526316;0.479798469;0.122759423;2.5;1.25;0
10;NA;NA;2.333333333;1.333333333;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.394736842;1.00877193;1.078947368;1.00877193;1.263157895;0.947368421;0.201821529;0;1.75;1;0
10;NA;NA;1;0;NA;NA;-0.75;NA;NA;NA;NA;NA;NA;NA;NA;1.197368421;1.039473684;1.157894737;1.078947368;1.315789474;1.263157895;0.040984401;0.080127895;1;0.75;0
10;NA;NA;0.666666667;0.333333333;NA;NA;2.25;NA;NA;NA;NA;NA;NA;NA;NA;1.263157895;1.105263158;1.289473684;1.026315789;1.684210526;1.105263158;0.043891096;0.104350354;0.5;0.25;1
10;NA;NA;0.666666667;1.666666667;NA;NA;-3;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.565789474;1.210526316;1.657894737;1.789473684;1.157894737;0.080127895;0.274876465;1.25;1.5;0
10;NA;NA;3;2.333333333;NA;NA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;1.881578947;1.144736842;1.921052632;1.105263158;2.473684211;0.684210526;0.61544424;0.07082647;2.25;1.75;1
10;NA;NA;1.666666667;2;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.855263158;1.00877193;1.894736842;1.456140351;1.947368421;0.038271485;0.427865517;1.25;2.25;0
10;NA;NA;1;1.333333333;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;1.00877193;1.223684211;1.00877193;1.210526316;1.456140351;1;0.001065788;0.117779285;0.75;1;0
10;NA;NA;1.333333333;1.333333333;NA;NA;1.5;NA;NA;NA;NA;NA;NA;NA;NA;2.197368421;2.342105263;2.052631579;2.342105263;2.157894737;2.157894737;0.7511869;0.647999225;1.75;1.75;1
10;NA;NA;1;2.333333333;1.2;2;-3;11.8;15.2;3;6;1.2;2.4;1.2;0.8;1.039473684;2.197368421;1.078947368;2.052631579;1.210526316;1.315789474;0.080127895;0.7511869;1.2;2;1
10;NA;NA;0.333333333;0.666666667;0.8;1;0;8;8.2;2.6;2;0.6;0.8;1.4;1.2;1.25;1.00877193;1.131578947;1.00877193;1.473684211;0.947368421;0.086231954;0.038271485;0.8;1;0
10;NA;NA;1.333333333;0.333333333;1.4;1;0;10;9.6;3;1.4;1;0.8;1.4;0.8;1.00877193;1.00877193;1.00877193;1.210526316;1.456140351;0.578947368;0;0.080127895;1.4;1;1
10;NA;NA;1;1.333333333;1.4;1;2.25;14.2;10.6;4.8;2.4;1.4;0.8;1.2;0.8;2.342105263;1.263157895;2.342105263;1.289473684;2.368421053;1.105263158;0.647999225;0.043891096;1.4;1;0
10;NA;NA;1.333333333;1;1.6;0.6;0;12.4;9.8;4.4;3;0.6;0.8;0.4;1.6;1.00877193;1.00877193;1.078947368;1.00877193;1.368421053;0.947368421;0.122759423;0.001065788;1.6;0.6;1
10;NA;NA;2.333333333;3;1.4;2.4;0;13.6;15.2;6;6;1.4;2.2;1.4;1.2;1.223684211;1.881578947;1.210526316;1.921052632;1.473684211;1.315789474;0.117779285;0.61544424;1.4;2.4;0
10;NA;NA;2;1.333333333;2.4;2;-0.75;20.4;18.6;6;5.4;1;1.2;0.2;0.4;1.855263158;1.828947368;1.894736842;1.973684211;1.526315789;1.789473684;0.427865517;1;2.4;2;0
10;NA;NA;1.333333333;1;1.4;0.8;0.75;11.8;10.4;4;2.4;0.8;0.6;1;1.2;1.144736842;1.197368421;1.105263158;1.157894737;1.105263158;0.842105263;0.07082647;0.040984401;1.4;0.8;0
10;NA;NA;0;1.333333333;0.2;2;0;12.4;12.6;2;5.4;0.6;1;2.2;0.6;1.105263158;1.486842105;1.026315789;1.605263158;1.052631579;2;0.104350354;0.479798469;0.2;2;0
10;NA;NA;2.333333333;2;1.8;1.4;0.75;15;15.4;5.2;4;1.2;1;0.8;1.6;1.565789474;1.394736842;1.657894737;1.078947368;1.736842105;1.105263158;0.274876465;0.201821529;1.8;1.4;1
10;1.333333333;1;1.333333333;1;1.6;1.4;0;10.2;17.4;2.6;5;1.2;1.4;1;1.4;1.00877193;1.394736842;1.00877193;1.078947368;1.456140351;1.105263158;0.038271485;0.201821529;1.333333333;1.166666667;0
10;0.333333333;1;0.333333333;0.333333333;0.2;1.4;0;8.8;11.4;3.4;3.4;0.6;0.8;1.8;1;1.25;1.144736842;1.131578947;1.105263158;1.473684211;0.684210526;0.086231954;0.07082647;0.666666667;1.166666667;1
10;2.333333333;2;2.333333333;2;2;1.2;0;10.4;11.6;3;3;1.2;1.2;1;1.4;1.00877193;1.039473684;1.00877193;1.078947368;1.456140351;1.263157895;0;0.080127895;1.666666667;1.5;0
10;2;0;1.333333333;0;2;0.6;0;10.4;10.4;4.4;2.4;1.4;0.8;0.8;1.8;1.486842105;1.00877193;1.605263158;1.00877193;1.736842105;0.947368421;0.479798469;0.001065788;2.166666667;0.5;1
10;3;1.666666667;1.333333333;3;1.4;2.2;-0.75;15.2;14.8;5.2;5.4;2;1.4;1.4;0.8;2.197368421;1.565789474;2.052631579;1.657894737;2.157894737;1.157894737;0.7511869;0.274876465;1.666666667;2;1
10;0;1;0;1;0.2;0.8;-3;13;14;2.4;4.6;0.8;0.8;2.6;1.4;1.105263158;2.342105263;1.026315789;2.342105263;1.052631579;2.157894737;0.104350354;0.647999225;0.166666667;1.166666667;0
10;1.333333333;0.666666667;1;1.333333333;1.2;1.6;-2.25;10.4;16.4;2.6;5.4;0.4;1;0.8;0.6;1.197368421;1.828947368;1.157894737;1.973684211;1.315789474;1.789473684;0.040984401;1;1.166666667;1.833333333;0
10;1.666666667;2;2.333333333;1.333333333;1.6;1.4;0;13.4;12.2;4.6;5.4;0.8;1.4;0.4;1;1.00877193;1.223684211;1.078947368;1.210526316;1.368421053;1;0.122759423;0.117779285;1.833333333;1.166666667;1
10;2.333333333;0.666666667;2.333333333;0.333333333;2;0.4;3;19.4;9.6;6.4;1.6;1;0.4;0.4;1;1.855263158;1.00877193;1.894736842;1.210526316;1.526315789;0.578947368;0.427865517;0.080127895;2.166666667;0.833333333;0
10;1;3;2.333333333;3;1.6;3;-3;10.8;14;3;6;1.2;2.4;0.8;0.8;1.263157895;1.881578947;1.289473684;1.921052632;1.684210526;1.315789474;0.043891096;0.61544424;1.333333333;2.5;0
10;2;1;2.333333333;1;2.6;1.2;0.75;13.2;10.6;5.6;2.4;2;0.6;0.8;1.2;1.881578947;1.197368421;1.921052632;1.157894737;2.473684211;0.842105263;0.61544424;0.040984401;2.285714286;1;1
10;3;1.333333333;2.333333333;1;1.6;1;0;17.8;10;6.4;1.8;1.2;0.8;0.6;1;1.828947368;1.00877193;1.973684211;1.00877193;2.157894737;0.947368421;1;0.038271485;2;1.142857143;1
10;2.333333333;1;2;2.333333333;2;1.6;0;11.6;10.4;4.6;3;1.6;1;1.4;1;1.565789474;1.00877193;1.657894737;1.00877193;1.736842105;0.947368421;0.274876465;0;1.714285714;1.571428571;1
10;1.333333333;2;1;3;1.2;2;3;14;12.4;5.2;4.2;1.2;1;1.6;0.2;2.342105263;1.00877193;2.342105263;1.078947368;2.368421053;1.210526316;0.647999225;0.122759423;1.428571429;2;0
10;1.333333333;2.333333333;1;2;1.8;2;-0.75;18.2;12;7;5.6;1.8;1.8;1.6;1;1.394736842;1.486842105;1.078947368;1.605263158;1.263157895;2;0.201821529;0.479798469;1.428571429;2.285714286;0
10;1.333333333;1.666666667;0;2.333333333;0.8;1.6;0.75;11.8;11.8;3;3.4;0.4;1.4;1;1;1.144736842;1.263157895;1.105263158;1.289473684;1.105263158;1.105263158;0.07082647;0.043891096;1;1.285714286;0
10;0.333333333;0.333333333;1;0;1.4;0;-0.75;14.2;12.6;5.8;2.2;1.4;0.8;1.2;2.8;1.223684211;1.105263158;1.210526316;1.026315789;1.473684211;1.105263158;0.117779285;0.104350354;1;0.142857143;1
10;1;0.333333333;1;2;0.8;2;-1.5;11.6;14.4;2.4;5.4;1;2.2;1;1;1.00877193;2.197368421;1.210526316;2.052631579;1.789473684;1.315789474;0.080127895;0.7511869;1.142857143;1.857142857;0
10;1;2;2.333333333;1.333333333;1.4;1.4;-2.25;13.8;18.4;3.2;6.2;1;0.8;1;1;1.039473684;1.855263158;1.078947368;1.894736842;1.210526316;1.947368421;0.080127895;0.427865517;1.428571429;1.857142857;0
10;1;1;0;1;0.6;0.8;0;9.8;7.4;1.8;2.4;0.8;0.6;2;1.2;1.00877193;1.25;1.00877193;1.131578947;1.456140351;1.157894737;0.001065788;0.086231954;0.428571429;1;0
10;1;1.333333333;1.333333333;2;1.4;2.4;-0.75;13.4;11.8;3;5.2;1;2;1.2;1.6;1.039473684;1.565789474;1.078947368;1.657894737;1.210526316;1.157894737;0.080127895;0.274876465;1.25;1.875;0
10;1;2.333333333;0;2.333333333;0;2.6;0;9.2;14.8;1.4;6.8;0.4;2.6;2.6;1;1.00877193;1.881578947;1.00877193;1.921052632;1.456140351;1.315789474;0.001065788;0.61544424;0.375;2.375;0
10;2;1.666666667;2.333333333;1.666666667;1.6;1.8;-1.5;14.6;12.2;6;4.2;2;1.4;1.4;0.6;1.486842105;1.263157895;1.605263158;1.289473684;1.736842105;1.105263158;0.479798469;0.043891096;2.125;1.25;1
10;1.333333333;1;1.333333333;0.333333333;1.4;0.4;2.25;14.4;10.6;5.4;2.6;1.4;0.2;1.6;1;2.342105263;1.144736842;2.342105263;1.105263158;2.368421053;0.684210526;0.647999225;0.07082647;1.375;1;1
10;1;1.333333333;1;1;0.6;0.8;0;10;11.8;2.8;2.2;0.6;1;2;1.8;1.197368421;1.00877193;1.157894737;1.00877193;1.315789474;0.947368421;0.040984401;0.038271485;0.875;1;0
10;2.333333333;1;2.333333333;2;2.2;1.4;0;13.8;8.6;5.2;3.2;1.2;1.4;0.2;1.2;1.00877193;1.25;1.078947368;1.131578947;1.368421053;1.157894737;0.122759423;0.086231954;1.875;1.25;1
10;3;1.333333333;2.333333333;2;2;2;-0.75;20.2;15.2;7;6;2;2.4;0.8;1.2;1.828947368;2.197368421;1.973684211;2.052631579;2.157894737;1.315789474;1;0.7511869;2.125;2;1
10;0;2;0;1.333333333;0;1.4;0;11.8;16.2;2;6;0.6;2;3;2;1.105263158;1.394736842;1.026315789;1.078947368;1.052631579;1.105263158;0.104350354;0.201821529;0.125;1.375;1
10;1.333333333;1.333333333;1;1;1.4;0.8;0;14.6;12;6.2;2.8;1.8;1.2;1.2;1.4;1.223684211;1.00877193;1.210526316;1.210526316;1.473684211;0.578947368;0.117779285;0.080127895;1.25;1;0
10;1.333333333;1;1.333333333;1.333333333;2;1.6;0;18.2;10.8;6.6;2.8;1.2;1.2;0.8;1;1.855263158;1.00877193;1.894736842;1.00877193;1.526315789;0.947368421;0.427865517;0;2;1.375;1
10;3;1.666666667;2.333333333;2.333333333;2.6;2;0.75;14;15.8;6.4;6.4;2.4;2.4;0.8;1.2;1.881578947;1.486842105;1.921052632;1.605263158;2.473684211;2;0.61544424;0.479798469;2.444444444;2.222222222;1
10;1.333333333;1;2;2.333333333;1.2;1.4;-3;6.4;14.4;2.8;5;1.2;1.6;1.4;2;1.25;2.342105263;1.131578947;2.342105263;1.473684211;2.157894737;0.086231954;0.647999225;1.111111111;1.555555556;0
10;1.666666667;0;0.333333333;1;1.4;0.6;0;9.2;10;2.6;2.4;1;0.8;1;2.6;1.00877193;1.105263158;1.00877193;1.026315789;1.456140351;1.105263158;0;0.104350354;1.222222222;0.444444444;1
10;3;1;2;0.333333333;1.8;0.8;1.5;16.2;15.4;6.6;4.6;2.6;0.6;1.6;1.6;2.197368421;1.197368421;2.052631579;1.157894737;2.157894737;0.842105263;0.7511869;0.040984401;1.777777778;0.888888889;1
10;1.333333333;1.333333333;1.333333333;3;0.8;2.6;0;16;18.2;5.2;6.8;1.8;2.4;2.2;0.8;1.394736842;1.828947368;1.078947368;1.973684211;1.263157895;1.789473684;0.201821529;1;1.222222222;2.222222222;1
10;0.666666667;1.333333333;0.333333333;2.333333333;0.2;2.6;0;10.4;14.8;3;5.4;0.6;1.6;1.6;0.2;1.144736842;1.00877193;1.105263158;1.078947368;1.105263158;1.210526316;0.07082647;0.122759423;0.888888889;2;0
10;1.333333333;0;0.666666667;0;1.6;0;0;12.8;11;4;2.2;1.4;0.4;1.2;2.6;1.263157895;1.00877193;1.289473684;1.00877193;1.684210526;0.947368421;0.043891096;0.001065788;1.111111111;0.333333333;1
10;0;1.333333333;1.333333333;0.333333333;0.8;1.4;0;13.8;14.2;3.4;3.4;1.2;0.8;1.4;1.2;1.00877193;1.039473684;1.210526316;1.078947368;1.789473684;1.263157895;0.080127895;0.080127895;1;1.111111111;0
10;0.333333333;2;0.333333333;1.333333333;0.8;1.4;0;11;13.2;2.6;5.6;0.8;1.4;1.6;0.8;1.00877193;1.223684211;1.00877193;1.210526316;1.456140351;1;0.038271485;0.117779285;1;1.222222222;1
10;3;2;2;2;2.4;2;0.75;12.6;16.6;5;6.4;2.2;1;1.6;0.8;1.565789474;1.855263158;1.657894737;1.894736842;1.736842105;1.947368421;0.274876465;0.427865517;2;2.111111111;0
10;1;1.333333333;0.333333333;1.333333333;1;1.4;0;12.6;11.6;3;3.2;0.6;1;1.2;1.4;1.039473684;1.00877193;1.078947368;1.00877193;1.210526316;0.947368421;0.080127895;0.038271485;1.1;1.2;1
10;3;1.333333333;2;1.333333333;2;1.6;0;15.6;12;5.2;4;2;1.2;1.2;1.2;1.828947368;1.263157895;1.973684211;1.289473684;2.157894737;1.105263158;1;0.043891096;2;1.3;0
10;0;2;0;2.333333333;0;2;0;11.6;12.2;2.8;4.4;0.4;1.6;2.6;1.2;1.00877193;1.565789474;1.00877193;1.657894737;1.456140351;1.157894737;0.001065788;0.274876465;0.3;1.9;0
10;2;1;1.333333333;1;2;1.2;0;16.2;8.6;6.2;3.8;2.4;1.4;1.4;1.6;1.486842105;1.25;1.605263158;1.131578947;1.736842105;1.157894737;0.479798469;0.086231954;2;1;1
10;0.333333333;1.333333333;0.333333333;0.666666667;0.8;1;-1.5;14.4;15.4;4.6;4;0.6;0.8;2.8;0.8;1.197368421;1.00877193;1.157894737;1.210526316;1.315789474;0.578947368;0.040984401;0.080127895;0.8;1;1
10;3;1;1.666666667;1;2.2;1.4;0;14.4;11.8;4.4;2;1.6;0.6;0.4;0.6;1.00877193;1.00877193;1.078947368;1.00877193;1.368421053;0.947368421;0.122759423;0;1.9;1.4;1
10;1.333333333;2.333333333;2.333333333;3;2;2.6;2.25;13.6;13.2;5.2;6.2;2;2.2;1.4;0.6;2.342105263;1.881578947;2.342105263;1.921052632;2.368421053;1.315789474;0.647999225;0.61544424;1.7;2.5;1
10;1;1;1;2;0.6;1.8;0.75;10.4;18;2.6;7.4;0.8;3.2;2.2;1.4;1.105263158;2.197368421;1.026315789;2.052631579;1.052631579;1.315789474;0.104350354;0.7511869;0.4;1.9;1
10;1.333333333;0;1.333333333;0.666666667;0.8;0.4;0;12.2;10.4;4.8;3;1;0.6;1;1.2;1.223684211;1.144736842;1.210526316;1.105263158;1.473684211;0.684210526;0.117779285;0.07082647;1.1;0.9;0
10;1.333333333;1;2.333333333;1.333333333;1.6;1.4;0.75;14;16;5.2;6.4;0.8;1.8;0.8;1.6;1.855263158;1.394736842;1.894736842;1.078947368;1.526315789;1.105263158;0.427865517;0.201821529;2;1.4;0
10;3;1.666666667;2;2.333333333;2;2.2;1.5;13.2;15;5.8;5.2;1.8;2;0.6;0.6;1.881578947;1.00877193;1.921052632;1.078947368;2.473684211;1.210526316;0.61544424;0.122759423;2.272727273;2;1
10;2.333333333;1.333333333;1.666666667;2;1.6;2;-1.5;11.6;19.6;3.4;7;1;2.6;0.8;1.2;1.565789474;1.486842105;1.657894737;1.605263158;1.736842105;2;0.274876465;0.479798469;1.818181818;2.090909091;0
10;1;1;0;0.666666667;1.2;1;-1.5;7.6;13.6;3;5.4;1.2;1.4;2;1.2;1.25;1.223684211;1.131578947;1.210526316;1.473684211;1;0.086231954;0.117779285;0.909090909;1.090909091;0
10;2.333333333;0;1;0.333333333;0.8;0.2;0;12;11.8;2;3.2;0.6;0.4;1.4;2.2;1.00877193;1.00877193;1.00877193;1.00877193;1.456140351;0.947368421;0;0.001065788;1.272727273;0.363636364;0
10;1.333333333;1;2;1.333333333;2;0.8;0.75;14.6;15.8;6;5.2;1.6;1;1;3;1.394736842;1.197368421;1.078947368;1.157894737;1.263157895;0.842105263;0.201821529;0.040984401;1.545454545;1;1
10;0.666666667;0;0.666666667;2;0.6;1.2;-1.5;10;6.8;3.4;2;1.2;0.8;1.6;1.6;1.144736842;1.105263158;1.105263158;1.026315789;1.105263158;1.105263158;0.07082647;0.104350354;0.909090909;0.636363636;1
10;0.333333333;1.333333333;0.666666667;1.333333333;1;2;0;14.2;16.8;3.8;5.6;1;2.2;1.2;1.4;1.00877193;1.828947368;1.210526316;1.973684211;1.789473684;1.789473684;0.080127895;1;0.909090909;1.909090909;0
10;1;2;1.333333333;3;0.8;2.6;0;8.8;11.8;2.8;4.4;0.6;2;1.6;1;1.00877193;2.342105263;1.00877193;2.342105263;1.456140351;2.157894737;0.038271485;0.647999225;1.090909091;1.818181818;0
10;3;2.333333333;1;1.333333333;1.8;1.4;1.5;18.8;17.8;6.8;7.2;2.8;0.6;1;0.8;2.197368421;1.855263158;2.052631579;1.894736842;2.157894737;1.947368421;0.7511869;0.427865517;1.727272727;1.818181818;1
10;2.333333333;1.666666667;1.333333333;1.333333333;1.2;1;0.75;11.8;14.4;3.8;3.4;1.2;0.4;1.4;0.8;1.263157895;1.039473684;1.289473684;1.078947368;1.684210526;1.263157895;0.043891096;0.080127895;1.272727273;1.272727273;0
10;1;0;1.666666667;1;1;1.2;1.5;13.8;7.8;4;2.2;0.8;0.6;1.2;1.6;1.039473684;1.105263158;1.078947368;1.026315789;1.210526316;1.105263158;0.080127895;0.104350354;1.25;0.583333333;0
