seasonID;HT_pointsHLast3g;AT_pointsALast3g;HT_pointsLast3g;AT_pointsLast3g;HT_poinstLast5g;AT_pointsLast5g;h2h_diff;HT_ShotsLast5g;AT_ShotsLast5g;HT_ShotsOTLast5g;AT_ShotsOTLast5g;HT_Goals_Last5g;AT_Goals_Last5g;HT_GoalsConLast5;AT_GoalsConLast5;HT_AvgPLast2S;AT_AvgPLast2S;HT_AvgPLastS;AT_AvgPLastS;HT_AvgGoalsHLastS;AT_AvgGoalsALastS;HomeTeam_Value;AwayTeam_Value;HT_AvgPointsCurrentS;AT_AvgPointsCurrentS;HomeWin
10;0.666666667;0;0.666666667;2;0.6;1.2;-1.5;10;6.8;3.4;2;1.2;0.8;1.6;1.6;1.144736842;1.105263158;1.105263158;1.026315789;0.100083459;0.100083459;0.07082647;0.104350354;0.909090909;0.636363636;1
10;0.333333333;1.333333333;0.666666667;1.333333333;1;2;0;14.2;16.8;3.8;5.6;1;2.2;1.2;1.4;1.00877193;1.828947368;1.210526316;1.973684211;0.581921545;0.581921545;0.080127895;1;0.909090909;1.909090909;0
10;1;2;1.333333333;3;0.8;2.6;0;8.8;11.8;2.8;4.4;0.6;2;1.6;1;1.00877193;2.342105263;1.00877193;2.342105263;0.37578934;0.769133088;0.038271485;0.647999225;1.090909091;1.818181818;0
10;3;2.333333333;1;1.333333333;1.8;1.4;1.5;18.8;17.8;6.8;7.2;2.8;0.6;1;0.8;2.197368421;1.855263158;2.052631579;1.894736842;0.769133088;0.666478933;0.7511869;0.427865517;1.727272727;1.818181818;1
10;2.333333333;1.666666667;1.333333333;1.333333333;1.2;1;0.75;11.8;14.4;3.8;3.4;1.2;0.4;1.4;0.8;1.263157895;1.039473684;1.289473684;1.078947368;0.521296923;0.233614851;0.043891096;0.080127895;1.272727273;1.272727273;0
10;1;0;1.666666667;1;1;1.2;1.5;13.8;7.8;4;2.2;0.8;0.6;1.2;1.6;1.039473684;1.105263158;1.078947368;1.026315789;0.191055237;0.100083459;0.080127895;0.104350354;1.25;0.583333333;0
10;1.333333333;1.333333333;1.333333333;2;1;2.4;0;10;12.2;3.2;5.6;0.8;2;1.6;0.4;1.00877193;1.881578947;1.00877193;1.921052632;0.37578934;0.274436846;0.038271485;0.61544424;1.083333333;2.333333333;0
10;1.666666667;0.333333333;1;1.666666667;1.8;1.2;0;14;10.2;5;3.8;1.4;1.6;0.8;1.4;1.565789474;1.144736842;1.657894737;1.105263158;0.552068582;-0.379489622;0.274876465;0.07082647;1.75;1.083333333;1
10;2.333333333;0.666666667;3;1.666666667;2;1.2;0.75;14.8;11.6;5;3.8;1.6;1.4;1;1.6;1.394736842;1.263157895;1.078947368;1.289473684;0.233614851;0.100083459;0.201821529;0.043891096;1.666666667;1.25;1
10;1.333333333;1;1;1.333333333;0.8;0.8;0;15;11.4;5;3.2;1;0.4;2.8;1.6;1.197368421;1.00877193;1.157894737;1.00877193;0.274436846;-0.054067221;0.040984401;0.001065788;0.916666667;0.583333333;1
